Unnamed: 0.1,Unnamed: 0,asin,reviewerID,reviewText,rank,0,1,2,3,average_rating,price,sentiment_score,sentiment_label
1893,1893,B0006NDF8A,A1XE6SC9UGX6ML,Great stand and great price,3,0.053235342,0.005045452,0.541488853,0.032302472,4.7,38.95,0.8,Positive
1894,1894,B0006NDF8A,A2LK60VLJPE1UN,"So Amazon packaged this right! The stands are durable yet super simple to set up. It took me maybe 7 min tops to unwrap and set the stands upright. There were no instructions but that's how uncomplicated it is. There was a picture of a put together stand and voila! Love how much cushion is on the piece holding the neck. My babies finally have homes! I wasn't sure what to expect for how inexpensive it was, but pleasantly surprised.",3,0.040457449,0.026359474,0.046696035,0.025341559,4.7,38.95,0.248809524,Positive
1895,1895,B0006NDF8A,ATC9VAPVN56CB,Got this for my husband. We keep it on carpet and it works great.,3,0.028152189,0.014216159,0.029338089,0.021449696,4.7,38.95,0.8,Positive
1896,1896,B0006NDF8A,ACTIBLGK7D429,Great Stands.  Great Price.  Thank you!!,3,0.067998695,0.00571291,0.511586183,0.040453841,4.7,38.95,0.9,Positive
1897,1897,B0006NDF8A,AD8K8UQ82S4KS,Great guitar stand at an excellent price. A snap to put together......I love it and will probably purchase another.,3,0.172400022,0.303340264,0.179692098,0.110251579,4.7,38.95,0.766666667,Positive
1898,1898,B0006NDF8A,AFL310G6YC21,A horrible chemical smell hit me in the face once I opened the bag.  The rubber pieces smell like they were dipped in gasoline.  I didn't even bring it inside and shipped it right back!  Other reviewer have said the smell goes away in a few weeks but I wouldn't want what ever chemical is on it near me period!  I'm surprised Amazon would even sell such a product.,3,0.126917493,0.005121536,0.173395063,0.050385211,4.7,38.95,-0.101785714,Negative
1899,1899,B0006NDF8A,A12MDN4ANGDS1D,"stand did not have all the pieces, screw knob was not with the package to secure neck support",3,1,2.48E-307,4.87E-306,2.32E-306,4.7,38.95,0.4,Positive
1900,1900,B0006NDF8A,ANJLQ2A7G0RYG,Not great but acceptable.,3,0.089820263,0.007471744,0.068618886,0.099316805,4.7,38.95,-0.4,Negative
1901,1901,B0006NDF8A,A1YOQUF647USWS,"I purchased this for my husband's electric guitar. He recently started taking lessons and has been leaving his guitar on tables and counters which drives me nuts (I'm a neat freak). I was looking for a reasonably priced stand as a gift for him ... and for me!

This has worked great! It was super easy to assemble. (You literally only have three pieces to put together and there's a diagram.) Plus, you can't beat the price.

Overall, I'm very satisfied with my purchase!",3,0.171411777,0.302484695,0.17177071,0.110036162,4.7,38.95,0.353645833,Positive
1902,1902,B0006NDF8A,AWC0AT1T8TB0Z,It holds a guitar....barely.  Flimsy and cheap.  Bottom bracket keeps popping off.,3,0.165273132,0.372715587,0.152315198,0.096768965,4.7,38.95,0.4,Positive
1903,1903,B0006NDF8A,AG6JBR4N9POPA,"Simple, yet excellent.  I love it when an inexpensive product is so effective and well designed.  Buy it.",3,5.72E-306,4.08E-307,1,3.27E-306,4.7,38.95,0.525,Positive
1904,1904,B0006NDF8A,A3JJOHGMU5VE0G,Not a fan,3,0.17117854,0.012316435,0.150160214,0.486671725,4.7,38.95,0,Neutral
1905,1905,B0006NDF8A,A1L7PQL4N8WUO1,Works and gets the job done,3,0.082757109,0.003137138,0.075594828,0.049892438,4.7,38.95,0,Neutral
1906,1906,B0006NDF8A,A1I0POKBMICMQM,Works well with no issues.,3,6.12E-306,2.64E-307,7.74E-306,1,4.7,38.95,0,Neutral
1907,1907,B0006NDF8A,A2R8MK9FJP36PR,Not had any problems with it falling over so far.  I use it to hold my acoustic guitar.,3,0.136703357,0.477183632,0.127362638,0.082757688,4.7,38.95,0.1,Neutral
1908,1908,B0006NDF8A,A1HKW08Y3EV0Q1,"Don't know if I got a defective model, but there is no hole where I should insert the screw. The whole stand is SO unstable. I've tried to put my guitar on the stand, but it just slides to one side and then falls off.",3,0.138203774,0.469135667,0.139141388,0.082191337,4.7,38.95,0.2,Positive
1909,1909,B0006NDF8A,A1WTT0WA6KOUPJ,Perfect!!,3,5.83E-306,7.66E-307,7.34E-306,1,4.7,38.95,1,Positive
1910,1910,B0006NDF8A,A2JBCDD6V0N7FY,"Not perfect but worth the 4 stars from me. How could anyone complain about this product for the price. And shipped and received to make me happy. Yeah, this is a bang for your buck guitar stand. IMHO!",3,0.130850524,0.010944864,0.51061067,0.084549279,4.7,38.95,0.266666667,Positive
1911,1911,B0006NDF8A,AU90EZFVFQG9X,sturdy and durable,3,0.093182374,0.006475455,0.462520328,0.056085053,4.7,38.95,0,Neutral
1912,1912,B0006NDF8A,AI3UUYXS50O4O,My review 5 stars. Too lazy to write out more. It works and still using.,3,0.198549245,0.010060968,0.220464851,0.114531787,4.7,38.95,0.125,Positive
1913,1913,B0006NDF8A,A3S9E4D99UA9N1,Works good.,3,0.008651251,0.000465035,0.006137599,0.008275365,4.7,38.95,0.7,Positive
1914,1914,B0006NDF8A,A2B6VR4VQY13DT,Nice stand,3,3.41E-306,3.36E-307,1,2.11E-306,4.7,38.95,0.6,Positive
1915,1915,B0006NDF8A,A243BFG3Q0SR26,Not too bad not as sturdy as I wanted.,3,0.060697763,0.003482191,0.091097828,0.036086728,4.7,38.95,-0.7,Negative
1916,1916,B0006NDF8A,A1QE28I5R6Q3UE,"Nice inexpensive stand. Because the length is adjustable,  I use it to hold everything from my tenor uke to my dreadnought guitar (which is so big I can't find a case to fit it).  Had it for 3 years with no sign of the foam deteriorating.  I highly recommend it!",3,0.128100779,0.493254981,0.133341911,0.078538064,4.7,38.95,0.3,Positive
1917,1917,B0006NDF8A,A2BBX2ABOR95RK,good buy,3,5.55E-306,5.57E-307,1,5.41E-306,4.7,38.95,0.7,Positive
1918,1918,B0006NDF8A,A2XE7NIQQCE1GM,Great guitar stand for the money.,3,0.14169217,0.451608571,0.129887879,0.08627848,4.7,38.95,0.8,Positive
1919,1919,B0006NDF8A,AZ1RVP1THCRG9,Way to assemble. Good quality. Simple to use.,3,0.075336135,0.004892916,0.108842894,0.051303912,4.7,38.95,0.35,Positive
1920,1920,B0006NDF8A,AU486P8PY132N,"got it on time. looks good easy to assemble. the rubber band is a little tight to pull in so guitar won't fall out and that's why i gave it four stars.
other than that it's sturdy, durable and balanced. Ive had it for several months and it's still sturdy.",3,0.148515028,0.434997356,0.143562097,0.08842676,4.7,38.95,0.107043651,Positive
1921,1921,B0006NDF8A,A1YTSQJEG2CAXH,Great product,3,4.62E-306,7.00E-307,1,3.48E-306,4.7,38.95,0.8,Positive
1922,1922,B0006NDF8A,A23BFPMBBH061C,Just as described. Great product reasonable price what more can you want,3,4.76E-306,4.35E-307,1,2.99E-306,4.7,38.95,0.5,Positive
1923,1923,B0006NDF8A,AF5AJ5V9T6LTS,"This is a functional and practical guitar stand that works fairly well. It is light weight, takes up little space, and is sturdy due to the metal material. There is some chemical smell, so I left it in the garage for few days prior to using it. The assembly is easy and take a minute or two. This stand is not going to win any beauty contest for me but is something that works and is fairly cheap. If there was no odor, I would give this five stars.",3,2.55E-306,1,2.59E-306,1.57E-306,4.7,38.95,0.222083333,Positive
1924,1924,B0006NDF8A,ABVKJSZQW68M4,Sturdy,3,0.148863627,0.009991634,0.245584222,0.086034732,4.7,38.95,0,Neutral
1925,1925,B0006NDF8A,ACW7BEAOS7FUJ,"Simple, inexpensive, guitar stand. Exactly what I expected and worth the money.",3,0.157814168,0.36608435,0.161754729,0.100182582,4.7,38.95,0.1125,Positive
1926,1926,B0006NDF8A,A19KR1KK3KFFX9,Works great,3,2.67E-306,1.59E-307,1.85E-306,1,4.7,38.95,0.8,Positive
1927,1927,B0006NDF8A,A315E3JVW4K493,Good quality,3,4.27E-306,3.58E-307,1,2.54E-306,4.7,38.95,0.7,Positive
1928,1928,B0006NDF8A,A2IQL5GQ0X26NQ,the quality is nice and it is very sturdy. awesome find.,3,0.040137464,0.003317555,0.155350314,0.023504946,4.7,38.95,0.6,Positive
1929,1929,B0006NDF8A,A2VLOUN4LQ89H0,"I just got my first guitar and wanted a stand to display it. This is the one I bought. It's nice and is looking great in the corner with my guitar propped on it. How they can sell this for $11 is beyond me and how they can get it to me in 2 days is also crazy. It arrived fast, I'm very happy with it though.",3,0.122107187,0.510178,0.125968529,0.077345587,4.7,38.95,0.375,Positive
1930,1930,B0006NDF8A,A2JROCAJX3PV4M,Love them...,3,3.92E-306,4.63E-307,2.46E-306,2.72E-306,4.7,38.95,0.5,Positive
1931,1931,B0006NDF8A,A1IL19U169QVRO,Excellent!!,3,0.155575023,0.017163871,0.126074888,0.217064248,4.7,38.95,1,Positive
1932,1932,B0006NDF8A,A1DAMUZSRJ2TAG,What a long shot of benefits this product claimed. Long shot came true.,3,0.110253999,0.01211141,0.505840512,0.076774659,4.7,38.95,0.083333333,Neutral
1933,1933,B0006NDF8A,A1P1E3DFR2RPAZ,very happy,3,0.080426052,0.009688767,0.078063619,0.09999318,4.7,38.95,1,Positive
1934,1934,B0006NDF8A,A39Y6XO1DED3KD,"It's a stand. What else do you need to know about it? Easy to assemble, and pretty sturdy. You can somewhat adjust the height for it. The bottom piece that holds the guitar is also adjustable, so you can really place it without having to make sure it's straight.",3,0.153638538,0.415358002,0.148641746,0.091485178,4.7,38.95,0.316666667,Positive
1935,1935,B0006NDF8A,A9XNFU7OUWNSH,As described and shipped fast.  Easy assembly.,3,0.039224298,0.002467774,0.079156877,0.024840745,4.7,38.95,0.316666667,Positive
1936,1936,B0006NDF8A,A1WSB7MURIVYGV,Great,3,1.69E-306,7.91E-308,6.87E-307,1,4.7,38.95,0.8,Positive
1937,1937,B0006NDF8A,A3D9IGW6JELO9I,Great for home studio or rehearsal space use. I have been using these for a few years and liked them so much I ordered two more when I needed additional ones.,3,0.06156198,0.005371273,0.136073367,0.048303571,4.7,38.95,0.38,Positive
1938,1938,B0006NDF8A,A37BXL3QCCV3HL,Easy to assemble and very stable.,3,0.075852172,0.004850753,0.112635892,0.051424881,4.7,38.95,0.316666667,Positive
1939,1939,B0006NDF8A,AP21ZGGZF4QHB,fits perfectly,3,3.94E-306,2.08E-307,3.25E-306,1,4.7,38.95,1,Positive
1940,1940,B0006NDF8A,A1A4LJ4WFOT37B,Product works as advertised,3,3.56E-306,2.45E-307,3.76E-306,3.03E-306,4.7,38.95,0,Neutral
1941,1941,B0006NDF8A,AER13YN53VKDJ,EASY TO SET UP AND LIGHT WEIGHT !!,3,4.76E-306,2.67E-307,6.88E-306,3.52E-306,4.7,38.95,0.529166667,Positive
1942,1942,B0006NDF8A,A35G1G28FWEVJY,Works well with my Fender Precision and  Jazz basses. Others have tendacy to fall over.,3,0.148875313,0.41628609,0.138832803,0.092899007,4.7,38.95,0,Neutral
1943,1943,B0006NDF8A,A2PXB4OFJJO2BK,"S&H= A+, packaged well and delivered fast. This stand is light weight and from what I see is made well. A good quality cost effective guitar stand but I am just an average guy and all this IMHO .",3,2.53E-306,1,2.48E-306,1.57E-306,4.7,38.95,0.35,Positive
1944,1944,B0006NDF8A,A1G12P6MC9OO06,"It's OK, at best.  The only problem is that it takes two hands to hook and un-hook the rubber band that secures the guitar neck in place.  That's just a bad design.  I have two other older model guitar stands made by Ultra(?) that are very easy to use.  Just sit the guitar in place and flip the neck secure bar in place.  Only takes one hand and is more secure then the rubber band set up.  I tried finding the Ultra brand with the old style neck closure but had to settle for this one instead.  I wouldn't buy it again unless as a last resort.",3,0.118403829,0.544264502,0.118223756,0.07096517,4.7,38.95,0.215769231,Positive
1945,1945,B0006NDF8A,A21H9MTUM0D1OY,great buy,3,5.56E-306,5.52E-307,1,5.29E-306,4.7,38.95,0.8,Positive
1946,1946,B0006NDF8A,A24ADQ5ELEPOS0,one seemed to be missing a bracket,3,0.157263413,0.007401019,0.110324708,0.13467645,4.7,38.95,-0.2,Negative
1947,1947,B0006NDF8A,A2RUE0WZ8T9BAQ,Great value! Very quick shipping.,3,3.98E-306,4.94E-307,1,2.60E-306,4.7,38.95,0.716666667,Positive
1948,1948,B0006NDF8A,A2QEH1K92PBWMQ,"This is a really well designed, inexpensive guitar stand. It is very well padded, so you don't need to worry about your guitar getting scratched or dinged from it. It is also leaning back at an angle so that the guitar won't fall out even if you do not close the clasp. My only (small) complaint would be that the clasp of one of the stands is hard to close, the other one is much easier.",3,0.126368032,0.516571634,0.124102048,0.075102698,4.7,38.95,-0.040740741,Neutral
1949,1949,B0006NDF8A,A24PNVLQKEOZ2N,"The plastic end plugs that hold the rubber band in the top U-shape arm came out too easily.  So instead of taking the band off, the plug would pop out.  I had to glue them in.  Otherwise this works fine.",3,1,2.25E-307,4.13E-306,2.09E-306,4.7,38.95,0.45,Positive
1950,1950,B0006NDF8A,A29MPIWYN555GJ,Disappointed in that this guitar stand does not work as well as I had hoped. The forks that hold the base of the guitar are not as stable as I thought they would be.,3,0.084002649,0.676399362,0.084313719,0.050299215,4.7,38.95,-0.775,Negative
1951,1951,B0006NDF8A,A22OIAU01J1GCX,Worthd the money!,3,0.110104217,0.007529104,0.52505071,0.059988734,4.7,38.95,0,Neutral
1952,1952,B0006NDF8A,A1HDUS9RNEVJ0P,Good.,3,0.144394297,0.014416009,0.112858203,0.204109181,4.7,38.95,0.7,Positive
1953,1953,B0006NDF8A,A1TGMP4F0OXHV1,"Easy to put together , sturdy, small footprint.",3,4.28E-306,2.78E-307,6.41E-306,2.89E-306,4.7,38.95,0.091666667,Neutral
1954,1954,B0006NDF8A,A1KLJ5WB8ESSZB,Gave this item to the music director of our Sunday Worship.  This enables him to hang his guitar when he uses other instruments during the worship.,3,0.167583049,0.358438987,0.153313137,0.100487304,4.7,38.95,-0.125,Negative
1955,1955,B0006NDF8A,A1UKL0DXG3IAEW,No sudden movements and Black Tripod Guitar Stand will change your life.,3,2.39E-306,1,2.24E-306,1.44E-306,4.7,38.95,-0.083333333,Neutral
1956,1956,B0006NDF8A,A1049V38EMQL3B,"Great stand, can't beat the price, I use it all the time. I have 3 of these.",3,0.026684551,0.002817009,0.069996263,0.016337782,4.7,38.95,0.8,Positive
1957,1957,B0006NDF8A,ALVNA3I2A35YO,Super easy to put together. It has rubber on it which helps so the guitar doesn't slip or get damage. Good product for the price and does what I need it to.,3,0.138804452,0.472086021,0.133945197,0.082661052,4.7,38.95,0.488888889,Positive
1958,1958,B0006NDF8A,A1ITP83HEWGI0P,good value for the $$$,3,5.42E-306,3.68E-307,1,2.96E-306,4.7,38.95,0.7,Positive
1959,1959,B0006NDF8A,A31IJ57UEOSQ0C,easy to put together and does a great job.,3,0.06612434,0.004340374,0.096680535,0.044796288,4.7,38.95,0.616666667,Positive
1960,1960,B0006NDF8A,A2L5U03CBTHXNA,Great,3,0.014128234,0.000662519,0.00575329,0.657676622,4.7,38.95,0.8,Positive
1961,1961,B0006NDF8A,A1HIC8TPWPP83A,It does the job it was designed to do. Lightweight and easy to assemble.,3,4.31E-306,2.76E-307,6.32E-306,2.93E-306,4.7,38.95,0.433333333,Positive
1962,1962,B0006NDF8A,A356YVTEMDX69J,"This is obviously a cheaply made stand, but does its job for at-home storage. I probably won't take it onstage, because it would fall over easily.",3,0.117335081,0.541658628,0.118860572,0.071775239,4.7,38.95,0.416666667,Positive
1963,1963,B0006NDF8A,A2Q0CUEBWXD2VD,"It's holds the guitar upright, what more could ya ask for!",3,0.166492624,0.37063795,0.15019362,0.10003128,4.7,38.95,0.625,Positive
1964,1964,B0006NDF8A,A2GDLJQXDNU0VC,Perfect time out away for my childen,3,0.05243659,0.023158095,0.048583221,0.038483285,4.7,38.95,1,Positive
1965,1965,B0006NDF8A,A101Y76DNG1ZWD,Everything as expected,3,0.053103262,0.008778807,0.134835552,0.037436988,4.7,38.95,-0.1,Neutral
1966,1966,B0006NDF8A,A35H05NWQJ1O6I,"I bought these stands for the musicians at my church and they loved them. The were a little tricky putting together, but easy to figure out. They are very sturdy and will buy again if we ever need more music stands. Also they really like the page holders. Not many have that option.",3,0.197992728,0.169031011,0.218510316,0.130131438,4.7,38.95,0.22797619,Positive
1967,1967,B0006NDF8A,A302P0FAFOK1U2,"very unsteady, tips with the slight breeze",3,0.152042663,0.009587365,0.161719061,0.12305148,4.7,38.95,0.016666667,Neutral
1968,1968,B0006NDF8A,A35I200PT9MFGL,"The tripod is inexpensive, lightweight and does the job. It is sturdy enough to hold any guitar, the neck length adjusts and the bottom bracket swivels, cradling the body regardless of where you plug in.",3,0.17758852,0.325565547,0.166170704,0.105197927,4.7,38.95,0,Neutral
1969,1969,B0006NDF8A,A14KKP3J3OLNGP,"This is great ! It holds my guitar safely. It is not as strong as another stand I have. The material may look flimsy, but if you are not holding a very heavey guitar it should be alright. I am holding a squire showmaster, which fits perfectly.",3,0.121941108,0.52294713,0.121567078,0.074897386,4.7,38.95,0.495833333,Positive
1970,1970,B0006NDF8A,A1XY08R91G144B,"I found it too akward to use since the bottom arms that hold the guitar swing freely and pop out easily. That ""patented v groove"" or whatever doesn't do much to hold it in place. Makes you have to really concentrate on putting the guitar in so that it won't fall. Two stars cause it was so cheap I don't feel that bad about waiting too long to return it.",3,0.139255106,0.470633509,0.133912771,0.08296901,4.7,38.95,0.126190476,Positive
1971,1971,B0006NDF8A,A2VTZ1OOIP9VLJ,Great product for what we needed!,3,0.130930973,0.01633494,0.409277178,0.113275259,4.7,38.95,1,Positive
1972,1972,B0006NDF8A,A3JODXLN9JQFML,Well priced and simple to set up. Recommend.,3,4.80E-306,2.69E-307,7.08E-306,3.56E-306,4.7,38.95,0,Neutral
1973,1973,B0006NDF8A,A21N19HMOD37G7,Very stable and aesthetically pleasing.,3,4.69E-306,3.23E-307,1,2.78E-306,4.7,38.95,0.2,Positive
1974,1974,B0006NDF8A,A2R01PBTVVA49C,Good quality,3,4.32E-306,3.55E-307,1,2.56E-306,4.7,38.95,0.7,Positive
1975,1975,B0006NDF8A,AS13N8HJR6BYJ,"Just right , doesn't take up much room at all",3,5.62E-306,3.15E-307,1.49E-305,3.29E-306,4.7,38.95,0.242857143,Positive
1976,1976,B0006NDF8A,A169C0LQ9MCFMC,this stand is perfect for my guitar.,3,0.16964073,0.341610613,0.155546622,0.103628185,4.7,38.95,1,Positive
1977,1977,B0006NDF8A,A1M95MV47URCL7,"Very sturdy, well made, and inexpensive. What more can you ask for?",3,0.121402173,0.007272111,0.428876125,0.066793218,4.7,38.95,0.35,Positive
1978,1978,B0006NDF8A,A2EW7KTFDS0ULB,"Seems to tip back too far. Not too stable. Looking at picture now, maybe I put it together wrong.",3,8.24E-306,3.18E-307,1,3.00E-306,4.7,38.95,-0.133333333,Negative
1979,1979,B0006NDF8A,A6X3CNAXSALTB,"Great stands, went together easily and quickly. Would definitely recommend to anyone looking for a guitar stand.",3,2.42E-306,1,2.25E-306,1.47E-306,4.7,38.95,0.391666667,Positive
1980,1980,B0006NDF8A,AAM3AFNKKXUDP,"These are inexpensive, yet pretty sturdy and work as intended.  I wouldn't take these on a cross-country tour and expect them to hold up for all that long, but for the collection of guitars in my house/studio they've worked out perfectly (and don't break the bank either).  I would buy these again (actually I have already purchased another set of 2).

Great for the price!",3,0.187810116,0.222209117,0.203618969,0.122143647,4.7,38.95,0.44,Positive
1981,1981,B0006NDF8A,A2931EYQSIO2I4,Perfect stand,3,0.110833261,0.011219856,0.648703438,0.06817015,4.7,38.95,1,Positive
1982,1982,B0006NDF8A,A3CILPJWXF1838,cheap but does the trick for keeping your axes stable while they wait.,3,0.166335116,0.006398724,0.326353158,0.075403194,4.7,38.95,0.4,Positive
1983,1983,B0006NDF8A,ALYL3ZO6I457V,Perfect!,3,5.84E-306,7.65E-307,7.10E-306,1,4.7,38.95,1,Positive
1984,1984,B0006NDF8A,A3ECCP0PDT0SNI,Good deal. Three stands that work well for my guitars and for the two I bought for my grandchildren.,3,0.169151681,0.309867707,0.17207431,0.109143756,4.7,38.95,0.7,Positive
1985,1985,B0006NDF8A,A2OS41KO0A9BB8,"Great stand - great price.  For such a small stand, it holds my new guitar very well.  The bottom swivels, the neck extends and I feel comfortable that the guitar is held securely.",3,2.56E-306,1,2.59E-306,1.58E-306,4.7,38.95,0.310795455,Positive
1986,1986,B0006NDF8A,A1IEO2XQGGQF5V,"Use this to hold my inexpensive Fender Bullet Strat electric guitar. The height is adjustable, it is very stable with this guitar on it, it has sufficient padding & the top has a rubber retention strap across it to keep guitar from falling out. Works well for the price.",3,0.166666919,0.352383263,0.165858799,0.100918877,4.7,38.95,0.35,Positive
1987,1987,B0006NDF8A,A2PNDF69YW8F8C,"Have 4 of them now, and recommended for my son, who also plays.",3,0.078992653,0.036651554,0.072702947,0.057008157,4.7,38.95,0,Neutral
1988,1988,B0006NDF8A,A1HMFZCJP6FQFW,Durable and stable guitar stand. It's a great deal.,3,0.154895478,0.394852257,0.150469148,0.095337499,4.7,38.95,0.8,Positive
1989,1989,B0006NDF8A,A32R7E5ZC3O2AD,The legs are to short and on carpet is not stable at all.  This product is headed for the landfill as soon as I purchase a new Ultimate Support GS200 Guitar Stand from my local music store.,3,0.165259525,0.344254295,0.17379504,0.102330064,4.7,38.95,0.034090909,Neutral
1990,1990,B0006NDF8A,A7X17TC5UR0EY,Works as expected. Good price.,3,0.130544657,0.008134263,0.504633924,0.071342805,4.7,38.95,0.3,Positive
1991,1991,B0006NDF8A,ANDXDHMLEWQ9N,A bit of a puzzle to assemble with no instructions; but light weight and sturdy.,3,0.061062418,0.003906997,0.090279337,0.041439058,4.7,38.95,0.4,Positive
1992,1992,B0006NDF8A,A2EIV862QN1JYQ,"Just ordered a second three-pack tonight.  Value, OK quality, delivery ALL as promised or better.",3,0.0945878,0.010698202,0.430407743,0.060604736,4.7,38.95,0.333333333,Positive
1993,1993,B0006NDF8A,A23T4EXRCVW8QA,"Not a terrible product. It wouldn't fit my acoustic guitar, both the length of the body and the weight not holding it down. Would work fine for a heavier, shorter body guitar.",3,2.49E-306,1,2.39E-306,1.53E-306,4.7,38.95,0.290277778,Positive
1994,1994,B0006NDF8A,A2RDNE7NHWYHTD,could use more padding,3,0.152249588,0.009454322,0.153456766,0.13409158,4.7,38.95,0.5,Positive
1995,1995,B0006NDF8A,AN9K65IL7OAAJ,"Works, great. I use it everyday!",3,6.03E-306,6.88E-307,8.29E-306,1,4.7,38.95,0.275,Positive
1996,1996,B0006NDF8A,A33CWLUMMUNS2,I have 3 of these so need I say more?,3,0.100971967,0.006841095,0.172792703,0.072133434,4.7,38.95,0.5,Positive
1997,1997,B0006NDF8A,A3CMOFB0J6VTIW,Simple and functional.  Great product at a great price,3,0.09776987,0.008204937,0.415013571,0.058773855,4.7,38.95,0.533333333,Positive
1998,1998,B0006NDF8A,A2108RVT0NOLT8,"The people who have said that the rear-leg is too short are *absolutely* right. What in the world was the manufacturer thinking? The rear leg sticks out less than 3"". Breathe on your guitar in this stand and it is going over.  It cannot possibly work. Back it goes.",3,0.201595322,0.215515383,0.206925262,0.11959387,4.7,38.95,0.023809524,Neutral
1999,1999,B0006NDF8A,A1P6LSMTWPUXXD,Does what it is supposed to,3,4.40E-306,2.27E-307,4.06E-306,3.96E-306,4.7,38.95,0,Neutral
2000,2000,B0006NDF8A,A2APZ5A5CY2IIB,Good stand. Just as described.,3,0.106922939,0.010531615,0.659805506,0.065852554,4.7,38.95,0.7,Positive
2001,2001,B0006NDF8A,A3CFZUPGOH1J1N,"Very nice guitar stand. I use this one for an acoustic Guild Flat top, only wish the rear leg was two inches longer. As is stand and guitar sit at quite a rearward angle. But overall very happy.",3,2.44E-306,1,2.46E-306,1.46E-306,4.7,38.95,0.375833333,Positive
2002,2002,B0006NDF8A,A202Q5GDKTHA1W,Great for the money! No problems at all.,3,0.121814462,0.007505179,0.43550002,0.067124693,4.7,38.95,1,Positive
2003,2003,B0006NDF8A,A2MIW4B4TVO4B3,work great,3,0.035990722,0.001892285,0.024070592,0.284177387,4.7,38.95,0.8,Positive
2004,2004,B0006NDF8A,A13TIMVN50N6CL,good Product,3,0.001543672,6.91E-05,0.000811975,0.000718203,4.7,38.95,0.7,Positive
2005,2005,B0006NDF8A,A382SY2PGCC4QQ,"These are a great bargain.  They arrived lightning fast and went together in less than 1 minute.  They are sturdy and can handle the weight of my hand crafted guitars.  As the collection grows, I will get more.  A big thumbs up recommendation.",3,2.70E-306,1,2.85E-306,1.72E-306,4.7,38.95,0.266666667,Positive
2006,2006,B0006NDF8A,A3M114TC1NAPZJ,Solid stand for the money.,3,0.035268842,0.003155149,0.107597531,0.021457403,4.7,38.95,0,Neutral
2007,2007,B0006NDF8A,A3AO0ZSBONSHT,Still standing,3,3.40E-306,3.38E-307,1,2.10E-306,4.7,38.95,0,Neutral
2008,2008,B0006NDF8A,A2OSIHA1XZ1GIG,Nice stand and not too expensive. No problems with shipment.,3,0.031124645,0.002975616,0.089520895,0.018793834,4.7,38.95,0.05,Neutral
2009,2009,B0006NDF8A,A2O2ECBCRTE9Q3,"This is a great stand, very affordable, exactly what we wanted!",3,0.030463886,0.00296149,0.091347085,0.018439625,4.7,38.95,0.4375,Positive
2010,2010,B0006NDF8A,A222AOJKOS1OAX,This is an excellent holder for your acoustic guitar. It holds it securely without any worry of wobbling off! And it was priced right. Just a super deal all around. Highly recommended.,3,2.56E-306,1,2.52E-306,1.60E-306,4.7,38.95,0.455809524,Positive
2011,2011,B0006NDF8A,A46L6QF4F49E1,Reasonable quality for this price. I am satisfied with this purchase.,3,0.101518571,0.009818103,0.336012051,0.072497211,4.7,38.95,0.35,Positive
2012,2012,B0006NDF8A,A2F4HCFYK53QUN,Works great for beginners!!!,3,0.129206207,0.033562248,0.161190535,0.396002135,4.7,38.95,1,Positive
2013,2013,B0006NDF8A,AJ5O4S0A1NLNC,"It's tight fit for an acoustic base guitar (Ibanez) due to the size of the body, but it does *just* fit and is pretty stable. I really like that it has the arm to hold the neck into the top ""hook"".",3,2.29E-306,1,2.10E-306,1.35E-306,4.7,38.95,0.080803571,Neutral
2014,2014,B0006NDF8A,A2RKJX30Y23KCQ,Great product and easy assembly. We would definitely purchase this product again!,3,0.089436437,0.009490002,0.31917087,0.064661973,4.7,38.95,0.411111111,Positive
2015,2015,B0006NDF8A,A2RD9ZMMSJIL89,"This was exactly what my daughter needed for her guitar while she learns to play. Now the walls aren't getting quite as many scuffs, especially in the corners.",3,0.078416508,0.068098651,0.074923054,0.051628128,4.7,38.95,0.25,Positive
